id_cliente,age,job,marital,education,default,housing,loan
12327,41,entrepreneur,married,basic.4y,no,no,no
12328,43,blue-collar,divorced,basic.4y,unknown,no,no
12329,31,admin.,single,university.degree,no,yes,no
12330,35,blue-collar,married,basic.4y,no,yes,no
12331,53,blue-collar,married,basic.4y,no,yes,no
12332,57,admin.,single,university.degree,unknown,no,no
12333,39,admin.,married,university.degree,no,no,no
12334,41,blue-collar,married,basic.4y,unknown,yes,no
12335,31,admin.,divorced,university.degree,no,yes,no
12336,37,unemployed,married,university.degree,no,no,yes
12337,26,admin.,single,high.school,no,yes,no
12338,38,services,single,high.school,no,no,no
12339,34,technician,single,high.school,no,yes,no
12340,32,admin.,divorced,university.degree,no,no,yes
12341,53,housemaid,married,basic.4y,no,no,no
12342,41,entrepreneur,married,basic.4y,no,yes,no
12343,45,admin.,married,university.degree,no,no,no
12344,33,technician,married,university.degree,no,unknown,unknown
12345,45,blue-collar,married,basic.4y,no,no,no
12346,34,technician,single,professional.course,unknown,yes,no
12347,42,admin.,divorced,university.degree,no,yes,no
12348,42,blue-collar,married,basic.9y,unknown,no,no
12349,29,entrepreneur,married,basic.6y,no,yes,yes
12350,30,services,single,high.school,no,yes,no
12351,43,technician,single,professional.course,no,yes,no
12352,59,retired,married,basic.4y,unknown,no,no
12353,27,admin.,married,university.degree,no,yes,yes
12354,28,blue-collar,divorced,basic.4y,no,no,no
12355,29,admin.,single,university.degree,no,unknown,unknown
12356,49,blue-collar,married,basic.9y,no,no,no
12357,49,blue-collar,married,basic.9y,no,yes,no
12358,45,blue-collar,married,basic.9y,no,yes,no
12359,29,entrepreneur,married,high.school,no,yes,no
12360,46,services,married,high.school,no,yes,no
12361,33,technician,married,basic.9y,unknown,yes,no
12362,41,management,married,university.degree,no,yes,no
12363,31,technician,single,professional.course,no,no,no
12364,30,services,divorced,high.school,no,yes,yes
12365,58,retired,married,professional.course,unknown,yes,no
12366,31,blue-collar,married,basic.9y,no,unknown,unknown
12367,30,admin.,married,high.school,no,yes,no
12368,40,blue-collar,divorced,basic.6y,unknown,unknown,unknown
12369,33,services,married,high.school,no,yes,no
12370,38,blue-collar,married,basic.9y,no,no,no
12371,29,admin.,married,basic.9y,no,yes,no
12372,40,blue-collar,married,basic.9y,no,no,no
12373,48,blue-collar,married,basic.4y,no,no,yes
12374,51,retired,married,basic.9y,unknown,no,no
12375,51,retired,married,basic.9y,unknown,yes,no
12376,34,technician,married,high.school,unknown,yes,no
12377,46,blue-collar,married,basic.9y,unknown,no,no
12378,34,unemployed,married,high.school,no,no,no
12379,55,admin.,married,high.school,no,yes,no
12380,47,admin.,married,university.degree,unknown,unknown,unknown
12381,41,blue-collar,married,basic.4y,no,yes,no
12382,49,admin.,divorced,high.school,no,no,no
12383,38,admin.,divorced,high.school,no,no,yes
12384,51,admin.,married,illiterate,unknown,no,no
12385,52,management,married,professional.course,no,yes,no
12386,59,retired,married,professional.course,unknown,yes,yes
12387,33,self-employed,married,basic.9y,no,yes,no
12388,40,admin.,married,high.school,no,yes,yes
12389,48,admin.,married,university.degree,no,yes,no
12390,57,admin.,divorced,basic.9y,no,yes,yes
12391,34,technician,single,university.degree,no,no,yes
12392,53,self-employed,divorced,university.degree,no,no,no
12393,56,technician,married,university.degree,unknown,no,no
12394,29,unemployed,divorced,university.degree,no,yes,no
12395,52,blue-collar,married,basic.9y,unknown,no,no
12396,31,services,married,high.school,unknown,no,no
12397,30,blue-collar,single,basic.9y,no,yes,no
12398,45,admin.,married,basic.9y,no,yes,yes
12399,30,technician,single,professional.course,no,yes,yes
12400,27,blue-collar,married,basic.9y,unknown,yes,yes
12401,42,blue-collar,married,basic.4y,no,yes,no
12402,35,admin.,single,university.degree,no,no,no
12403,43,unemployed,married,high.school,unknown,yes,no
12404,35,services,married,professional.course,unknown,no,no
12405,52,blue-collar,married,basic.9y,no,no,no
12406,32,blue-collar,married,basic.6y,no,no,no
12407,48,admin.,married,university.degree,no,yes,yes
12408,40,blue-collar,married,basic.6y,no,no,no
12409,43,management,married,unknown,no,no,yes
12410,34,blue-collar,married,basic.9y,unknown,yes,no
12411,42,self-employed,married,unknown,no,yes,no
12412,52,management,divorced,university.degree,no,no,no
12413,31,blue-collar,married,basic.6y,unknown,no,no
12414,44,technician,divorced,professional.course,no,no,no
12415,40,technician,married,university.degree,unknown,no,no
12416,42,technician,married,professional.course,unknown,no,no
12417,42,services,married,high.school,unknown,yes,no
12418,31,admin.,married,basic.9y,unknown,yes,no
12419,57,management,divorced,university.degree,unknown,no,yes
12420,44,blue-collar,married,basic.9y,unknown,yes,no
12421,52,services,married,basic.6y,no,no,yes
12422,40,technician,married,basic.9y,unknown,no,no
12423,47,self-employed,married,university.degree,no,yes,no
12424,42,blue-collar,single,basic.4y,unknown,no,no
12425,47,technician,married,professional.course,no,no,no
12426,31,entrepreneur,married,basic.6y,no,yes,yes
12427,45,management,married,unknown,unknown,no,no
12428,26,admin.,single,university.degree,no,yes,yes
12429,52,blue-collar,married,basic.9y,no,no,no
12430,30,admin.,single,university.degree,no,no,no
12431,51,management,married,basic.4y,no,no,no
12432,41,blue-collar,married,basic.9y,unknown,no,no
12433,46,admin.,married,basic.9y,unknown,no,no
12434,31,management,married,high.school,no,no,no
12435,45,admin.,divorced,university.degree,no,no,no
12436,42,admin.,single,university.degree,no,no,no
12437,47,services,single,basic.9y,no,no,no
12438,56,blue-collar,single,basic.4y,no,yes,no
12439,37,self-employed,single,basic.4y,no,unknown,unknown
12440,41,blue-collar,single,basic.4y,no,unknown,unknown
12441,42,blue-collar,divorced,basic.9y,no,no,no
12442,23,blue-collar,single,basic.9y,no,no,no
12443,42,housemaid,divorced,basic.4y,unknown,no,no
12444,56,admin.,divorced,basic.6y,no,yes,no
12445,39,housemaid,married,basic.4y,no,no,no
12446,31,housemaid,divorced,high.school,no,yes,no
12447,37,blue-collar,married,basic.9y,no,no,no
12448,40,technician,married,high.school,no,yes,no
12449,43,management,married,university.degree,unknown,no,no
12450,39,technician,married,basic.9y,no,no,no
12451,40,self-employed,married,high.school,unknown,yes,no
12452,47,blue-collar,single,basic.9y,no,yes,yes
12453,50,blue-collar,married,basic.4y,unknown,yes,no
12454,30,services,married,high.school,no,yes,no
12455,40,unemployed,single,high.school,no,yes,no
12456,32,services,single,high.school,no,no,no
12457,25,admin.,married,high.school,no,no,yes
12458,29,technician,married,professional.course,no,no,no
12459,56,retired,married,basic.4y,no,yes,no
12460,31,services,single,high.school,no,yes,yes
12461,42,blue-collar,divorced,basic.9y,no,no,no
12462,50,blue-collar,divorced,high.school,no,yes,yes
12463,41,blue-collar,married,basic.4y,no,yes,no
12464,38,blue-collar,married,basic.9y,unknown,yes,no
12465,46,entrepreneur,married,university.degree,unknown,no,yes
12466,32,management,single,university.degree,no,no,no
12467,31,technician,married,university.degree,no,yes,yes
12468,35,blue-collar,married,basic.9y,no,no,no
12469,44,services,married,high.school,no,no,no
12470,39,services,married,high.school,unknown,yes,no
12471,36,admin.,married,university.degree,no,no,no
12472,39,unemployed,married,high.school,no,no,no
12473,56,blue-collar,married,basic.9y,unknown,no,no
12474,28,housemaid,single,basic.6y,no,no,no
12475,40,blue-collar,married,basic.9y,unknown,no,no
12476,23,admin.,single,university.degree,no,yes,yes
12477,49,unemployed,divorced,basic.9y,unknown,no,no
12478,28,blue-collar,married,basic.9y,no,yes,no
12479,49,admin.,divorced,high.school,no,no,no
12480,39,housemaid,married,basic.4y,no,yes,no
12481,36,blue-collar,married,basic.6y,unknown,no,no
12482,45,services,single,basic.9y,unknown,no,yes
12483,51,blue-collar,married,basic.4y,unknown,no,yes
12484,33,services,divorced,unknown,no,no,no
12485,47,services,married,basic.6y,no,yes,no
12486,33,unemployed,divorced,basic.9y,no,unknown,unknown
12487,36,housemaid,married,university.degree,no,yes,no
12488,41,admin.,single,high.school,no,no,no
12489,42,entrepreneur,married,high.school,no,no,no
12490,42,entrepreneur,married,high.school,no,yes,no
12491,28,technician,married,university.degree,no,no,no
12492,39,blue-collar,married,high.school,no,yes,yes
12493,27,admin.,single,university.degree,no,no,no
12494,30,blue-collar,married,basic.9y,no,yes,no
12495,37,services,divorced,high.school,no,unknown,unknown
12496,40,technician,married,basic.9y,unknown,no,no
12497,37,entrepreneur,married,university.degree,no,yes,no
12498,29,services,married,high.school,no,yes,no
12499,48,blue-collar,divorced,basic.4y,unknown,yes,yes
12500,43,services,single,high.school,no,no,no
12501,28,admin.,single,university.degree,unknown,yes,no
12502,36,blue-collar,married,high.school,no,no,no
12503,43,admin.,married,high.school,no,yes,no
12504,33,blue-collar,married,basic.9y,no,no,no
12505,43,admin.,married,high.school,no,no,no
12506,38,admin.,divorced,high.school,no,yes,no
12507,29,services,married,high.school,no,yes,no
12508,55,blue-collar,married,basic.4y,no,no,no
12509,34,blue-collar,married,basic.9y,no,yes,no
12510,59,technician,divorced,university.degree,no,no,no
12511,49,blue-collar,married,basic.4y,no,no,yes
12512,43,entrepreneur,married,basic.9y,unknown,yes,no
12513,52,management,married,university.degree,no,yes,yes
12514,47,admin.,married,basic.9y,no,yes,no
12515,35,self-employed,married,high.school,no,no,no
12516,39,admin.,married,high.school,no,yes,no
12517,34,services,married,high.school,no,yes,no
12518,39,technician,married,basic.9y,unknown,unknown,unknown
12519,42,self-employed,divorced,university.degree,unknown,yes,no
12520,48,blue-collar,married,basic.4y,no,no,no
12521,36,entrepreneur,married,unknown,unknown,yes,no
12522,56,retired,married,basic.4y,unknown,no,no
12523,51,technician,married,professional.course,no,no,yes
12524,41,technician,married,high.school,no,unknown,unknown
12525,47,admin.,divorced,high.school,no,no,no
12526,39,blue-collar,married,basic.9y,unknown,no,yes
12527,47,admin.,divorced,high.school,no,no,no
12528,60,blue-collar,married,basic.9y,unknown,unknown,unknown
12529,52,retired,married,basic.4y,no,no,no
12530,33,technician,single,professional.course,no,yes,yes
12531,47,admin.,divorced,high.school,unknown,no,no
12532,42,admin.,married,university.degree,no,yes,no
12533,37,entrepreneur,married,basic.6y,no,yes,no
12534,41,blue-collar,married,unknown,no,no,no
12535,54,management,married,university.degree,no,yes,no
12536,31,admin.,married,university.degree,no,yes,no
12537,44,housemaid,married,high.school,unknown,yes,no
12538,45,services,divorced,high.school,no,no,no
12539,57,entrepreneur,married,university.degree,unknown,unknown,unknown
12540,36,technician,married,university.degree,no,yes,no
12541,49,admin.,married,unknown,unknown,no,no
12542,40,services,married,basic.6y,unknown,no,no
12543,46,blue-collar,married,basic.9y,no,yes,no
12544,29,technician,married,professional.course,no,yes,no
12545,43,services,married,professional.course,no,yes,no
12546,40,admin.,single,university.degree,unknown,no,no
12547,28,admin.,single,high.school,no,no,no
12548,40,services,married,high.school,no,no,yes
12549,53,entrepreneur,single,basic.9y,no,no,no
12550,51,blue-collar,married,high.school,no,no,no
12551,58,blue-collar,married,basic.4y,unknown,yes,no
12552,35,technician,married,basic.9y,no,yes,no
12553,27,admin.,single,high.school,unknown,no,no
12554,41,entrepreneur,married,basic.4y,no,yes,no
12555,48,blue-collar,married,basic.4y,no,no,no
12556,33,management,married,university.degree,no,yes,no
12557,40,blue-collar,married,basic.9y,unknown,yes,no
12558,52,entrepreneur,married,university.degree,no,yes,no
12559,41,entrepreneur,married,basic.4y,no,no,no
12560,34,services,married,basic.9y,unknown,no,no
12561,34,services,married,basic.9y,unknown,yes,no
12562,46,admin.,married,university.degree,no,no,no
12563,35,blue-collar,single,basic.6y,unknown,yes,no
12564,55,retired,divorced,high.school,unknown,no,no
12565,30,technician,single,high.school,no,yes,no
12566,37,management,married,high.school,no,yes,no
12567,50,management,married,university.degree,no,yes,no
12568,33,blue-collar,married,basic.9y,no,no,no
12569,55,admin.,divorced,university.degree,unknown,yes,no
12570,34,blue-collar,married,basic.9y,no,no,no
12571,37,technician,single,high.school,unknown,no,no
12572,48,blue-collar,married,basic.9y,unknown,no,no
12573,24,services,married,high.school,no,yes,no
12574,31,admin.,married,university.degree,no,yes,no
12575,34,blue-collar,divorced,basic.4y,unknown,yes,no
12576,43,entrepreneur,married,university.degree,no,yes,no
12577,29,services,single,university.degree,no,no,no
12578,33,blue-collar,married,basic.9y,no,no,yes
12579,39,admin.,married,high.school,unknown,yes,no
12580,36,entrepreneur,married,high.school,no,no,no
12581,36,admin.,married,university.degree,no,no,no
12582,52,entrepreneur,married,basic.9y,unknown,yes,no
12583,42,admin.,married,university.degree,no,yes,yes
12584,52,blue-collar,married,basic.9y,no,no,no
12585,45,technician,married,unknown,unknown,yes,no
12586,39,self-employed,married,university.degree,no,no,no
12587,44,entrepreneur,married,basic.6y,unknown,no,no
12588,60,retired,married,high.school,no,no,no
12589,41,admin.,divorced,basic.6y,no,no,no
12590,36,technician,married,basic.6y,no,yes,no
12591,31,services,married,high.school,no,yes,no
12592,39,self-employed,single,basic.9y,unknown,yes,no
12593,50,unknown,married,basic.4y,unknown,yes,no
12594,33,admin.,married,professional.course,no,no,no
12595,36,admin.,married,high.school,no,yes,no
12596,34,technician,married,professional.course,no,no,no
12597,50,entrepreneur,married,university.degree,no,yes,no
12598,29,services,single,high.school,no,yes,no
12599,28,services,single,high.school,no,yes,no
12600,46,blue-collar,married,basic.9y,no,yes,no
12601,23,services,single,high.school,no,no,no
12602,31,admin.,single,high.school,no,no,no
12603,23,services,single,high.school,no,no,no
12604,31,admin.,married,university.degree,no,no,no
12605,36,services,married,high.school,unknown,no,no
12606,50,technician,married,professional.course,no,no,no
12607,47,technician,married,professional.course,no,no,no
12608,59,retired,married,university.degree,unknown,no,no
12609,32,technician,married,professional.course,no,no,no
12610,42,admin.,married,university.degree,no,yes,no
12611,49,blue-collar,married,unknown,unknown,unknown,unknown
12612,38,housemaid,single,basic.4y,unknown,no,no
12613,36,self-employed,married,professional.course,unknown,no,yes
12614,42,technician,divorced,basic.9y,no,yes,no
12615,44,unknown,single,basic.9y,unknown,no,no
12616,27,admin.,married,high.school,no,yes,no
12617,40,admin.,single,university.degree,no,yes,no
12618,25,admin.,single,high.school,no,no,no
12619,25,blue-collar,single,high.school,no,no,no
